trade_date,0
2007-01-05,-0.5593243174509606
2007-01-08,-0.013615664753393647
2007-01-09,0.0838134114141465
2007-01-10,-0.08679594972212686
2007-01-11,-0.1782998147663892
2007-01-12,-0.2135301191526727
2007-01-15,0.2413305074723724
2007-01-16,-0.051134600528286334
2007-01-17,-0.06289567821171826
2007-01-18,-0.12461757559772664
2007-01-19,0.08137999545543641
2007-01-22,0.16821414063160373
2007-01-23,0.10679672182232058
2007-01-24,-0.0702970435222573
2007-01-25,-0.24653078468812809
2007-01-26,0.05115980612681566
2007-01-29,0.14667149214534225
2007-01-30,-0.03522999531446781
2007-01-31,0.0017881206713510657
2007-02-01,-0.1084974415043026
2007-02-02,-0.19378158322452937
2007-02-05,-0.25125553884192053
2007-02-06,0.1710896646097016
2007-02-07,0.03547233124014057
2007-02-08,-0.05116758143330883
2007-02-09,-0.06292055281217374
2007-02-12,0.09536382426455335
2007-02-13,0.0015256601495981844
2007-02-14,0.11131483339732755
2007-02-15,0.19624393338836107
2007-02-16,0.023463945011120632
2007-02-26,0.040315511033492
2007-02-27,-0.35101279213387016
2007-02-28,0.1600266044792854
2007-03-01,-0.12905913131151545
2007-03-02,0.04489304966023508
2007-03-05,-0.031120104542604072
2007-03-06,0.1580370221569346
2007-03-07,0.026208518660037643
2007-03-08,0.025587869294134195
2007-03-09,0.16514394927152676
2007-03-12,0.05129175473295432
2007-03-13,-0.03985272439394682
2007-03-14,-0.1148275910535948
2007-03-15,0.06838147121976373
2007-03-16,0.022298609240279828
2007-03-19,0.2927913030308463
2007-03-20,0.01561253348628989
2007-03-21,0.03139048234453237
2007-03-22,-0.06070572647449712
2007-03-23,-0.036361318660760145
2007-03-26,0.020978939533443815
2007-03-27,-0.038152591925434284
2007-03-28,0.1496977297041308
2007-03-29,0.34693453269416163
2007-03-30,-0.09911497499834354
2007-04-02,0.10961993412278943
2007-04-03,0.05172235567953591
2007-04-04,-0.04954473667585199
2007-04-05,0.06493088889427819
2007-04-06,-0.05347872236732695
2007-04-09,0.042117102055777414
2007-04-10,0.21358509694668618
2007-04-11,0.012485826927913241
2007-04-12,-0.04084589736088335
2007-04-13,-0.06553795892015242
2007-04-16,0.06018242269406497
2007-04-17,-0.06687506712937748
2007-04-18,-0.0807739451668867
2007-04-19,-0.2540244297712011
2007-04-20,0.0857999128612793
2007-04-23,0.1246850638399461
2007-04-24,-0.057574398211872345
2007-04-25,0.1691876661884535
2007-04-26,-0.012506673604250475
2007-04-27,-0.115340404994876
2007-04-30,-0.0019853194174530883
2007-05-08,0.03880360207353436
2007-05-09,0.4412151130752114
2007-05-10,0.06141229039703961
2007-05-11,-0.032614002069184106
2007-05-14,0.05034991166308117
2007-05-15,-0.2705263785050143
2007-05-16,0.04406898064616863
2007-05-17,0.008290479346709071
2007-05-18,-0.10053732406273452
2007-05-21,-0.06477880340595916
2007-05-22,0.004034708830658094
2007-05-23,0.06641873221075716
2007-05-24,0.05089475838161487
2007-05-25,-0.07682737692914103
2007-05-28,0.03879835674494628
2007-05-29,0.061211361349176145
2007-05-30,-0.416139117821872
2007-05-31,0.23358914409179482
2007-06-01,-0.10996906232220845
2007-06-04,-0.5248341622271748
2007-06-05,0.06275192021248362
2007-06-06,-0.03510933329891651
2007-06-07,0.018493022131773285
2007-06-08,-0.04662134713894458
2007-06-11,0.04364044484671587
2007-06-12,-0.012016031273025871
2007-06-13,0.19831982684374855
2007-06-14,-0.12174197084209687
2007-06-15,0.020126655331066532
2007-06-18,0.07123781102480806
2007-06-19,-0.005658391120160212
2007-06-20,-0.1271328652631845
2007-06-21,0.006270813200609919
2007-06-22,-0.14198189210790457
2007-06-25,-0.08765926620094563
2007-06-26,0.011050838106242859
2007-06-27,0.07474632451249452
2007-06-28,-0.09983962419617859
2007-06-29,0.005720227057214712
2007-07-02,0.02762430065301529
2007-07-03,0.04990980811599932
2007-07-04,-0.07753186350111109
2007-07-05,-0.1617055279154383
2007-07-06,0.12161478644430429
2007-07-09,0.08022958309260507
2007-07-10,0.03408228148289974
2007-07-11,0.08452888476942928
2007-07-12,-0.002842639088314126
2007-07-13,-0.03511889606526514
2007-07-16,-0.09813241657681403
2007-07-17,0.09694130885737538
2007-07-18,0.03265395744427928
2007-07-19,-0.01649272529633623
2007-07-20,0.15180856791240385
2007-07-23,0.12844431163959966
2007-07-24,-0.03819489227482133
2007-07-25,0.1363581748751799
2007-07-26,-0.01922519494291429
2007-07-27,-0.053455132949455926
2007-07-30,0.062133974408331516
2007-07-31,-0.02547921799343423
2007-08-01,-0.13792832861596915
2007-08-02,0.01524004876792838
2007-08-03,0.14774266124272292
2007-08-06,0.015536168201632368
2007-08-07,-0.025354838529033405
2007-08-08,0.41216063390889784
2007-08-09,-0.009296850609573633
2007-08-10,0.003646124351450142
2007-08-13,0.5095221978778365
2007-08-14,-0.07987520837057588
2007-08-15,0.006690494141645549
2007-08-16,-0.2283003138649642
2007-08-17,-0.19249159040963762
2007-08-20,0.3296671288898728
2007-08-21,0.09853449874914276
2007-08-22,-0.08951581150440652
2007-08-23,0.013104343460637486
2007-08-24,0.06290579661649355
2007-08-27,0.04507282854188834
2007-08-28,-0.10430081699986243
2007-08-29,-0.1507799446127146
2007-08-30,0.07273861928934713
2007-08-31,0.01872436281965722
2007-09-03,0.07023482003252213
2007-09-04,0.013624218661735424
2007-09-05,0.08327763782620622
2007-09-06,0.1962624053992174
2007-09-07,-0.1865228428643914
2007-09-10,-0.009373018473472893
2007-09-11,-0.2697897558511023
2007-09-12,-0.012094849866017783
